"X","V1","V2","V3","End","Interval"
274513,"chr7","321879_322150_AluSg_SINE",81,322150,1
274514,"chr7","324143_324440_AluSq2_SINE",80,324440,1
274520,"chr7","356313_356615_AluY_SINE",82,356615,1
274524,"chr7","368851_369158_AluSx_SINE",81,369158,1
274525,"chr7","369366_369659_AluY_SINE",82,369659,1
274526,"chr7","371486_371733_AluSq2_SINE",84,371733,1
274531,"chr7","405047_405361_AluSx1_SINE",82,405361,1
274541,"chr7","470548_470868_AluY_SINE",83,470868,1
274544,"chr7","488845_489145_AluSz_SINE",81,489145,1
274550,"chr7","532946_533250_AluSx1_SINE",83,533250,1
274563,"chr7","587416_587716_AluSx1_SINE",83,587716,2
274569,"chr7","618306_618618_AluSx_SINE",81,618618,2
274582,"chr7","665361_665674_AluSq2_SINE",83,665674,2
274589,"chr7","674280_674576_AluSx1_SINE",81,674576,2
274594,"chr7","679519_679820_AluSx3_SINE",81,679820,2
274635,"chr7","750270_750573_AluSz_SINE",80,750573,2
274637,"chr7","758001_758293_AluSx_SINE",81,758293,2
274651,"chr7","801841_802141_AluSx_SINE",82,802141,2
274653,"chr7","809582_809888_AluSx_SINE",81,809888,2
274658,"chr7","830373_830668_AluSg_SINE",81,830668,2
274662,"chr7","833437_833733_AluSx1_SINE",81,833733,2
274665,"chr7","838263_838574_AluSz_SINE",83,838574,2
274670,"chr7","842214_842559_AluSz_SINE",81,842559,2
274685,"chr7","854398_854629_AluSq2_SINE",81,854629,2
274689,"chr7","864699_864998_AluY_SINE",86,864998,2
274692,"chr7","867103_867402_AluY_SINE",82,867402,2
274697,"chr7","874430_874732_AluSx1_SINE",81,874732,2
274700,"chr7","880881_881178_AluY_SINE",81,881178,2
274716,"chr7","920507_920801_AluSx1_SINE",81,920801,2
274736,"chr7","995179_995474_AluSq2_SINE",81,995474,2
274747,"chr7","1014282_1014593_AluSz_SINE",81,1014593,2
274753,"chr7","1021094_1021378_AluSc_SINE",81,1021378,2
274756,"chr7","1038090_1038380_AluSz_SINE",81,1038380,2
274771,"chr7","1165715_1166025_AluY_SINE",83,1166025,3
274785,"chr7","1184341_1184641_AluSx1_SINE",82,1184641,3
274789,"chr7","1193298_1193599_AluSx1_SINE",82,1193599,3
274820,"chr7","1232632_1232881_AluSx1_SINE",83,1232881,3
274831,"chr7","1246605_1246902_AluSx1_SINE",82,1246902,3
274836,"chr7","1249455_1249749_AluSz_SINE",82,1249749,3
274849,"chr7","1261398_1261679_AluSx3_SINE",82,1261679,3
274886,"chr7","1402367_1402659_AluSq2_SINE",80,1402659,3
274903,"chr7","1438315_1438623_AluSz_SINE",81,1438623,3
274910,"chr7","1449633_1449936_AluY_SINE",83,1449936,3
274918,"chr7","1475408_1475718_AluY_SINE",83,1475718,3
274928,"chr7","1540638_1540948_AluSx_SINE",81,1540948,3
274939,"chr7","1556726_1557034_AluSg_SINE",81,1557034,3
274941,"chr7","1558140_1558463_AluSz6_SINE",81,1558463,3
274970,"chr7","1622260_1622568_AluSc8_SINE",82,1622568,4
274973,"chr7","1629470_1629789_AluSq2_SINE",81,1629789,4
274977,"chr7","1644943_1645256_AluSz_SINE",81,1645256,4
274981,"chr7","1652391_1652705_AluSx_SINE",81,1652705,4
274993,"chr7","1665820_1666115_AluSz_SINE",81,1666115,4
274996,"chr7","1668782_1669080_AluSx1_SINE",75,1669080,4
275003,"chr7","1683784_1684080_AluSx_SINE",81,1684080,4
275004,"chr7","1685666_1685966_AluSx1_SINE",82,1685966,4
275006,"chr7","1692194_1692495_AluSx1_SINE",81,1692495,4
275010,"chr7","1697912_1698215_AluSq_SINE",90,1698215,4
275022,"chr7","1735100_1735408_AluSx1_SINE",82,1735408,4
275027,"chr7","1741778_1742082_AluY_SINE",82,1742082,4
275029,"chr7","1752055_1752365_AluSx1_SINE",81,1752365,4
275059,"chr7","1819478_1819781_AluY_SINE",82,1819781,4
275065,"chr7","1824913_1825212_AluSx1_SINE",82,1825212,4
275067,"chr7","1826551_1826849_AluSx1_SINE",81,1826849,4
275068,"chr7","1827684_1827978_AluSz_SINE",81,1827978,4
275070,"chr7","1829477_1829772_AluSq2_SINE",81,1829772,4
275075,"chr7","1832771_1833071_AluY_SINE",82,1833071,4
275076,"chr7","1838252_1838553_AluSx_SINE",80,1838553,4
275085,"chr7","1845299_1845611_AluSq2_SINE",81,1845611,4
275099,"chr7","1945403_1945710_AluSx_SINE",81,1945710,4
275101,"chr7","1960949_1961254_AluSx1_SINE",79,1961254,4
275106,"chr7","2009959_2010268_AluSx_SINE",81,2010268,4
275109,"chr7","2061116_2061423_AluSx1_SINE",81,2061423,4
275117,"chr7","2095331_2095647_AluSx_SINE",81,2095647,5
275124,"chr7","2134686_2134978_AluY_SINE",84,2134978,5
275129,"chr7","2199964_2200267_AluY_SINE",83,2200267,5
275130,"chr7","2203006_2203296_AluSx3_SINE",82,2203296,5
275146,"chr7","2261710_2262014_AluSx_SINE",81,2262014,5
275149,"chr7","2268377_2268667_AluY_SINE",75,2268667,5
275164,"chr7","2297641_2297949_AluY_SINE",88,2297949,5
275210,"chr7","2352878_2353188_AluSx1_SINE",81,2353188,5
275224,"chr7","2363524_2363784_AluSx_SINE",81,2363784,5
275226,"chr7","2365180_2365503_AluSz6_SINE",86,2365503,5
275228,"chr7","2367041_2367341_AluY_SINE",82,2367341,5
275232,"chr7","2368439_2368747_AluY_SINE",83,2368747,5
275234,"chr7","2369766_2370071_AluSx1_SINE",81,2370071,5
275242,"chr7","2374582_2374852_AluSx_SINE",81,2374852,5
275260,"chr7","2386101_2386402_AluY_SINE",81,2386402,5
275262,"chr7","2387965_2388275_AluY_SINE",83,2388275,5
275270,"chr7","2401049_2401353_AluY_SINE",82,2401353,5
275277,"chr7","2409400_2409710_AluSx1_SINE",81,2409710,5
275278,"chr7","2409829_2410129_AluSc_SINE",81,2410129,5
275292,"chr7","2437508_2437817_AluSx1_SINE",82,2437817,5
275313,"chr7","2459597_2459906_AluY_SINE",82,2459906,5
275321,"chr7","2467449_2467726_AluSc8_SINE",82,2467726,5
275339,"chr7","2494170_2494486_AluSc8_SINE",86,2494486,5
275343,"chr7","2496818_2497125_AluSx_SINE",81,2497125,5
275349,"chr7","2501645_2501955_AluY_SINE",82,2501955,5
275350,"chr7","2501960_2502253_AluSx_SINE",80,2502253,5
275364,"chr7","2521557_2521862_AluSx_SINE",81,2521862,5
275376,"chr7","2545837_2546149_AluSz_SINE",81,2546149,5
275379,"chr7","2583825_2584135_AluSx1_SINE",80,2584135,6
275380,"chr7","2584717_2585026_AluSg_SINE",81,2585026,6
275388,"chr7","2589597_2589818_AluJb_SINE",83,2589818,6
275391,"chr7","2591741_2592051_AluSz_SINE",81,2592051,6
275418,"chr7","2633613_2633915_AluSx1_SINE",81,2633915,6
275423,"chr7","2641182_2641482_AluSx_SINE",81,2641482,6
275428,"chr7","2655566_2655848_AluSq2_SINE",81,2655848,6
275440,"chr7","2681893_2682201_AluSx_SINE",81,2682201,6
275452,"chr7","2711377_2711686_AluSx1_SINE",81,2711686,6
275461,"chr7","2723061_2723370_AluY_SINE",83,2723370,6
275462,"chr7","2723529_2723822_AluSz_SINE",81,2723822,6
275464,"chr7","2725206_2725514_AluY_SINE",81,2725514,6
275466,"chr7","2726337_2726646_AluSx3_SINE",81,2726646,6
275467,"chr7","2729877_2730102_AluJr_SINE",82,2730102,6
275468,"chr7","2730493_2730784_AluSz_SINE",81,2730784,6
275478,"chr7","2738221_2738480_AluJo_SINE",79,2738480,6
275482,"chr7","2744222_2744529_AluY_SINE",82,2744529,6
275486,"chr7","2760349_2760612_AluJo_SINE",84,2760612,6
275488,"chr7","2761908_2762204_AluY_SINE",81,2762204,6
275493,"chr7","2779311_2779605_AluSz_SINE",81,2779605,6
275526,"chr7","2871034_2871336_AluY_SINE",82,2871336,6
275528,"chr7","2879360_2879639_AluSg_SINE",81,2879639,6
275536,"chr7","2891709_2891988_AluSc5_SINE",86,2891988,6
275557,"chr7","2918278_2918586_AluSq2_SINE",81,2918586,6
275558,"chr7","2924141_2924441_AluJo_SINE",81,2924441,6
275562,"chr7","2927134_2927467_AluSz_SINE",110,2927467,6
275574,"chr7","2942422_2942709_AluSx_SINE",84,2942709,6
275575,"chr7","2946692_2946972_AluSz_SINE",81,2946972,6
275582,"chr7","2957300_2957591_AluSc_SINE",79,2957591,6
275596,"chr7","2994481_2994783_AluSx1_SINE",82,2994783,6
275600,"chr7","2997271_2997575_AluSx1_SINE",81,2997575,6
275606,"chr7","3003302_3003605_AluSz_SINE",78,3003605,6
275607,"chr7","3011330_3011625_AluSq2_SINE",82,3011625,6
275618,"chr7","3028580_3028890_AluSg_SINE",81,3028890,6
275633,"chr7","3057262_3057557_AluSx_SINE",80,3057557,6
275637,"chr7","3063213_3063516_AluSq2_SINE",82,3063516,6
275649,"chr7","3077217_3077488_AluSx1_SINE",81,3077488,6
275662,"chr7","3097484_3097798_AluSx_SINE",83,3097798,7
275669,"chr7","3116643_3116947_AluSz6_SINE",73,3116947,7
275671,"chr7","3121107_3121402_AluSz_SINE",81,3121402,7
275683,"chr7","3139846_3140155_AluSx_SINE",82,3140155,7
275703,"chr7","3185245_3185541_AluSz_SINE",82,3185541,7
275729,"chr7","3242917_3243224_AluY_SINE",83,3243224,7
275730,"chr7","3243725_3244037_AluSx_SINE",80,3244037,7
275747,"chr7","3279800_3280108_AluSg7_SINE",81,3280108,7
275750,"chr7","3283188_3283476_AluSz_SINE",84,3283476,7
275765,"chr7","3307011_3307310_AluSz_SINE",81,3307310,7
275778,"chr7","3326174_3326447_AluSx3_SINE",83,3326447,7
275782,"chr7","3331679_3331980_AluSc8_SINE",84,3331980,7
275783,"chr7","3332716_3333028_AluSz_SINE",82,3333028,7
275794,"chr7","3380112_3380414_AluY_SINE",83,3380414,7
275818,"chr7","3470528_3470832_AluSz_SINE",81,3470832,7
275826,"chr7","3516821_3517123_AluSx_SINE",81,3517123,7
275827,"chr7","3518768_3519079_AluSz6_SINE",81,3519079,7
275830,"chr7","3532573_3532881_AluY_SINE",83,3532881,7
275849,"chr7","3624363_3624655_AluY_SINE",83,3624655,8
275851,"chr7","3636620_3636924_AluY_SINE",84,3636924,8
275853,"chr7","3649025_3649331_AluSc8_SINE",82,3649331,8
275858,"chr7","3662873_3663172_AluSz_SINE",81,3663172,8
275872,"chr7","3715954_3716256_AluY_SINE",82,3716256,8
275875,"chr7","3720460_3720772_AluSc_SINE",83,3720772,8
275876,"chr7","3722354_3722665_AluSx1_SINE",76,3722665,8
275884,"chr7","3767126_3767422_AluSx_SINE",81,3767422,8
275891,"chr7","3799246_3799522_AluSx_SINE",82,3799522,8
275905,"chr7","3881189_3881492_AluSx1_SINE",81,3881492,8
275918,"chr7","3940810_3941105_AluSc8_SINE",82,3941105,8
275919,"chr7","3942764_3943077_AluY_SINE",82,3943077,8
275922,"chr7","3946249_3946561_AluSx_SINE",83,3946561,8
275923,"chr7","3952924_3953224_AluY_SINE",82,3953224,8
275928,"chr7","3977993_3978292_AluY_SINE",86,3978292,8
275934,"chr7","4011706_4012010_AluY_SINE",82,4012010,8
275948,"chr7","4092446_4092740_AluSg4_SINE",81,4092740,8
275950,"chr7","4099509_4099812_AluY_SINE",84,4099812,9
275955,"chr7","4121048_4121349_AluY_SINE",80,4121349,9
275963,"chr7","4135195_4135505_AluSx1_SINE",82,4135505,9
275998,"chr7","4268172_4268469_AluSg_SINE",81,4268469,9
276009,"chr7","4317037_4317348_AluSc8_SINE",82,4317348,9
276017,"chr7","4324936_4325229_AluSg_SINE",80,4325229,9
276048,"chr7","4387229_4387533_AluY_SINE",81,4387533,9
276062,"chr7","4423723_4424006_AluSz_SINE",81,4424006,9
276069,"chr7","4431360_4431670_AluSc_SINE",84,4431670,9
276073,"chr7","4448440_4448736_AluSz_SINE",81,4448736,9
276074,"chr7","4449292_4449601_AluSx3_SINE",83,4449601,9
276076,"chr7","4451119_4451420_AluY_SINE",84,4451420,9
276079,"chr7","4454070_4454372_AluSc8_SINE",78,4454372,9
276082,"chr7","4459272_4459584_AluSx1_SINE",87,4459584,9
276084,"chr7","4465381_4465675_AluSc_SINE",82,4465675,9
276094,"chr7","4491443_4491741_AluSz_SINE",82,4491741,9
276101,"chr7","4499371_4499673_AluSg4_SINE",81,4499673,9
276125,"chr7","4530554_4530862_AluSq2_SINE",82,4530862,9
276140,"chr7","4553612_4553910_AluY_SINE",84,4553910,9
276147,"chr7","4565146_4565456_AluSz_SINE",84,4565456,9
276149,"chr7","4566262_4566558_AluSz_SINE",81,4566558,9
276170,"chr7","4598951_4599275_AluSq2_SINE",96,4599275,9
276176,"chr7","4603190_4603511_AluSx1_SINE",94,4603511,10
276187,"chr7","4615766_4616055_AluSx1_SINE",81,4616055,10
276193,"chr7","4620205_4620516_AluSg7_SINE",83,4620516,10
276224,"chr7","4674991_4675280_AluSx1_SINE",80,4675280,10
276226,"chr7","4676457_4676765_AluY_SINE",82,4676765,10
276233,"chr7","4687428_4687721_AluSz6_SINE",81,4687721,10
276234,"chr7","4689379_4689690_AluSc_SINE",81,4689690,10
276237,"chr7","4692843_4693149_AluSc_SINE",81,4693149,10
276247,"chr7","4705725_4706038_AluSz_SINE",81,4706038,10
276268,"chr7","4720315_4720614_AluSp_SINE",82,4720614,10
276269,"chr7","4724847_4725152_AluSc8_SINE",82,4725152,10
276280,"chr7","4737450_4737755_AluSz_SINE",81,4737755,10
276285,"chr7","4744457_4744761_AluSx_SINE",81,4744761,10
276286,"chr7","4745204_4745465_AluSc_SINE",83,4745465,10
276288,"chr7","4748413_4748724_AluSx_SINE",81,4748724,10
276291,"chr7","4753444_4753756_AluSq_SINE",80,4753756,10
276292,"chr7","4753919_4754204_AluSz_SINE",77,4754204,10
276306,"chr7","4775503_4775794_AluSz_SINE",81,4775794,10
276312,"chr7","4782901_4783196_AluSz_SINE",81,4783196,10
276336,"chr7","4837329_4837615_AluSx1_SINE",80,4837615,10
276338,"chr7","4844444_4844746_AluSx1_SINE",81,4844746,10
276345,"chr7","4865226_4865539_AluSx4_SINE",81,4865539,10
276351,"chr7","4870363_4870672_AluY_SINE",89,4870672,10
276357,"chr7","4880317_4880626_AluSc_SINE",81,4880626,10
276359,"chr7","4883260_4883563_AluSx1_SINE",81,4883563,10
276368,"chr7","4893091_4893392_AluSp_SINE",80,4893392,10
276372,"chr7","4907699_4907992_AluY_SINE",82,4907992,10
276376,"chr7","4912576_4912863_AluSz_SINE",83,4912863,10
276386,"chr7","4929250_4929555_AluJb_SINE",81,4929555,10
276394,"chr7","4936483_4936790_AluSx1_SINE",81,4936790,10
276402,"chr7","4942596_4942888_AluSx1_SINE",81,4942888,10
276406,"chr7","4951907_4952206_AluY_SINE",86,4952206,10
276407,"chr7","4952332_4952633_AluSx_SINE",79,4952633,10
276410,"chr7","4954279_4954589_AluSx_SINE",81,4954589,10
276418,"chr7","4959234_4959555_AluSx_SINE",91,4959555,10
276421,"chr7","4962732_4963034_AluSz_SINE",81,4963034,10
276426,"chr7","4966364_4966674_AluY_SINE",82,4966674,10
276441,"chr7","4976746_4977057_AluSx_SINE",81,4977057,10
276444,"chr7","4979359_4979672_AluSz_SINE",83,4979672,10
276446,"chr7","4982246_4982546_AluSq2_SINE",85,4982546,10
276449,"chr7","4984894_4985196_AluSx3_SINE",80,4985196,10
276456,"chr7","4990331_4990643_AluSx_SINE",80,4990643,10
276459,"chr7","4994049_4994348_AluJb_SINE",82,4994348,10
276475,"chr7","5012946_5013252_AluSx1_SINE",81,5013252,10
276481,"chr7","5020934_5021242_AluY_SINE",83,5021242,10
276489,"chr7","5032777_5033074_AluSc8_SINE",82,5033074,10
276493,"chr7","5046471_5046764_AluSx1_SINE",81,5046764,10
276513,"chr7","5081568_5081870_AluSx1_SINE",80,5081870,10
276528,"chr7","5114646_5114926_AluSx_SINE",83,5114926,11
276539,"chr7","5126674_5126970_AluJb_SINE",82,5126970,11
276541,"chr7","5127833_5128142_AluSq2_SINE",81,5128142,11
276548,"chr7","5134661_5134965_AluSg_SINE",81,5134965,11
276589,"chr7","5168227_5168508_AluSx_SINE",73,5168508,11
276595,"chr7","5174066_5174365_AluSq_SINE",80,5174365,11
276621,"chr7","5194186_5194498_AluY_SINE",82,5194498,11
276633,"chr7","5203689_5203993_AluY_SINE",82,5203993,11
276638,"chr7","5207296_5207574_AluSx_SINE",80,5207574,11
276652,"chr7","5214866_5215160_AluY_SINE",82,5215160,11
276653,"chr7","5215436_5215748_AluY_SINE",84,5215748,11
276654,"chr7","5215957_5216253_AluSx_SINE",83,5216253,11
276675,"chr7","5229322_5229632_AluSx_SINE",84,5229632,11
276689,"chr7","5249529_5249839_AluSx1_SINE",82,5249839,11
276690,"chr7","5250820_5251115_AluSq2_SINE",81,5251115,11
276692,"chr7","5259466_5259766_AluJb_SINE",81,5259766,11
276699,"chr7","5274229_5274542_AluSz_SINE",81,5274542,11
276702,"chr7","5276165_5276471_AluSg_SINE",81,5276471,11
276716,"chr7","5288883_5289184_AluSz_SINE",81,5289184,11
276721,"chr7","5291986_5292273_AluSc5_SINE",81,5292273,11
276725,"chr7","5294614_5294906_AluSx1_SINE",83,5294906,11
276732,"chr7","5298487_5298782_AluY_SINE",82,5298782,11
276752,"chr7","5327926_5328222_AluYc_SINE",82,5328222,11
276756,"chr7","5332783_5333100_AluSg_SINE",81,5333100,11
276764,"chr7","5345818_5346124_AluSz_SINE",81,5346124,11
276771,"chr7","5355903_5356209_AluSp_SINE",80,5356209,11
276776,"chr7","5361629_5361912_AluSc8_SINE",81,5361912,11
276777,"chr7","5365049_5365353_AluY_SINE",83,5365353,11
276780,"chr7","5368143_5368439_AluSx3_SINE",84,5368439,11
276790,"chr7","5378274_5378578_AluSp_SINE",80,5378578,11
276800,"chr7","5387311_5387608_AluSg4_SINE",81,5387608,11
276802,"chr7","5393551_5393836_AluSx_SINE",81,5393836,11
276807,"chr7","5398163_5398467_AluSx1_SINE",81,5398467,11
276823,"chr7","5418037_5418348_AluY_SINE",82,5418348,11
276840,"chr7","5439063_5439355_AluSz6_SINE",80,5439355,11
276866,"chr7","5455764_5456062_AluY_SINE",83,5456062,11
276881,"chr7","5489798_5490102_AluSz_SINE",81,5490102,11
276896,"chr7","5504831_5505097_AluSz_SINE",81,5505097,11
276898,"chr7","5506700_5507010_AluY_SINE",82,5507010,11
276902,"chr7","5513111_5513410_AluSx_SINE",81,5513410,11
276903,"chr7","5513432_5513727_AluSx_SINE",83,5513727,11
276905,"chr7","5514310_5514638_AluY_SINE",83,5514638,11
276906,"chr7","5514669_5514974_AluSx1_SINE",84,5514974,11
276910,"chr7","5522789_5523089_AluSx1_SINE",81,5523089,11
276932,"chr7","5547184_5547473_AluSg_SINE",81,5547473,11
276933,"chr7","5547617_5547928_AluSc_SINE",81,5547928,11
276937,"chr7","5550927_5551249_AluSp_SINE",108,5551249,11
276948,"chr7","5559563_5559877_AluSq2_SINE",83,5559877,11
276953,"chr7","5563342_5563616_AluSz_SINE",82,5563616,11
276991,"chr7","5608391_5608683_AluSc_SINE",81,5608683,12
276992,"chr7","5610489_5610790_AluSx3_SINE",79,5610790,12
276994,"chr7","5611474_5611780_AluY_SINE",84,5611780,12
276997,"chr7","5613186_5613491_AluY_SINE",82,5613491,12
277001,"chr7","5616277_5616577_AluY_SINE",83,5616577,12
277008,"chr7","5621695_5621986_AluSx1_SINE",84,5621986,12
277031,"chr7","5652884_5653196_AluSg_SINE",80,5653196,12
277033,"chr7","5656493_5656784_AluSx1_SINE",80,5656784,12
277046,"chr7","5672924_5673233_AluSz_SINE",80,5673233,12
277060,"chr7","5691276_5691577_AluSc5_SINE",81,5691577,12
277069,"chr7","5702929_5703239_AluY_SINE",85,5703239,12
277077,"chr7","5720032_5720331_AluSc_SINE",83,5720331,12
277087,"chr7","5745600_5745870_AluSc8_SINE",82,5745870,12
277099,"chr7","5762997_5763301_AluY_SINE",82,5763301,12
277109,"chr7","5779349_5779665_AluSx_SINE",83,5779665,12
277110,"chr7","5779745_5780056_AluY_SINE",82,5780056,12
277114,"chr7","5785248_5785543_AluSz_SINE",81,5785543,12
277120,"chr7","5799867_5800175_AluSp_SINE",80,5800175,12
277145,"chr7","5821700_5822001_AluSx1_SINE",81,5822001,12
277148,"chr7","5822743_5823060_AluSx_SINE",81,5823060,12
277150,"chr7","5824136_5824447_AluSx1_SINE",84,5824447,12
277165,"chr7","5838216_5838508_AluSz6_SINE",81,5838508,12
277171,"chr7","5841466_5841776_AluSq2_SINE",85,5841776,12
277174,"chr7","5844432_5844739_AluSp_SINE",80,5844739,12
