"X","V1","V2","V3","End","Interval"
349457,"chr9","213731_214025_AluSc_SINE",80,214025,1
349458,"chr9","219188_219497_AluSx_SINE",82,219497,1
349473,"chr9","262924_263224_AluSx1_SINE",81,263224,1
349477,"chr9","273680_274005_AluSp_SINE",80,274005,1
349490,"chr9","308661_308956_AluSc8_SINE",82,308956,1
349493,"chr9","323218_323520_AluSg_SINE",80,323520,1
349502,"chr9","342461_342763_AluSg4_SINE",81,342763,1
349511,"chr9","360033_360345_AluSz_SINE",81,360345,1
349525,"chr9","402894_403188_AluSz_SINE",81,403188,1
349533,"chr9","424399_424709_AluJb_SINE",81,424709,1
349542,"chr9","451031_451337_AluSx1_SINE",80,451337,1
349558,"chr9","493554_493846_AluSx_SINE",80,493846,1
349559,"chr9","493886_494179_AluSg_SINE",81,494179,1
349587,"chr9","564054_564361_AluY_SINE",84,564361,2
349605,"chr9","618209_618507_AluSz_SINE",81,618507,2
349607,"chr9","620405_620692_AluSx1_SINE",85,620692,2
349627,"chr9","652238_652537_AluSq2_SINE",83,652537,2
349643,"chr9","703003_703291_AluSz_SINE",81,703291,2
349647,"chr9","710336_710645_AluSx_SINE",81,710645,2
349663,"chr9","736001_736258_AluY_SINE",83,736258,2
349671,"chr9","753887_754184_AluSx_SINE",81,754184,2
349672,"chr9","755392_755678_AluSz_SINE",81,755678,2
349687,"chr9","784656_784961_AluSx_SINE",83,784961,2
349711,"chr9","817436_817722_AluSg_SINE",81,817722,2
349718,"chr9","822656_822964_AluSx_SINE",81,822964,2
349721,"chr9","825949_826255_AluSz_SINE",81,826255,2
349726,"chr9","830144_830447_AluSx_SINE",83,830447,2
349727,"chr9","830741_831057_AluSg4_SINE",81,831057,2
349737,"chr9","838700_839000_AluSq2_SINE",80,839000,2
349745,"chr9","851937_852236_AluSz_SINE",78,852236,2
349755,"chr9","870116_870403_AluSq_SINE",82,870403,2
349757,"chr9","871057_871313_AluJb_SINE",75,871313,2
349773,"chr9","896532_896827_AluSg_SINE",81,896827,2
349801,"chr9","993553_993861_AluSx1_SINE",81,993861,2
349819,"chr9","1031000_1031295_AluSz_SINE",79,1031295,2
349834,"chr9","1092539_1092850_AluSx4_SINE",83,1092850,3
349843,"chr9","1145162_1145459_AluSg_SINE",81,1145459,3
349851,"chr9","1240928_1241222_AluSg_SINE",81,1241222,3
349858,"chr9","1313774_1314082_AluY_SINE",83,1314082,3
349868,"chr9","1432734_1433030_AluSx_SINE",81,1433030,3
349890,"chr9","1687969_1688268_AluSz_SINE",81,1688268,4
349906,"chr9","1834166_1834449_AluSx1_SINE",81,1834449,4
349915,"chr9","1900021_1900322_AluY_SINE",82,1900322,4
349919,"chr9","1973782_1974083_AluY_SINE",83,1974083,4
349920,"chr9","1975824_1976117_AluSx_SINE",80,1976117,4
349928,"chr9","2033964_2034266_AluSc_SINE",81,2034266,4
349930,"chr9","2068918_2069215_AluY_SINE",82,2069215,5
349937,"chr9","2107327_2107617_AluSx_SINE",81,2107617,5
349943,"chr9","2135588_2135841_AluSx_SINE",82,2135841,5
349967,"chr9","2215499_2215799_AluSx1_SINE",81,2215799,5
349970,"chr9","2232556_2232843_AluSp_SINE",80,2232843,5
349972,"chr9","2240645_2240944_AluSx_SINE",81,2240944,5
349989,"chr9","2361888_2362191_AluSq2_SINE",82,2362191,5
349994,"chr9","2422678_2422980_AluSz6_SINE",80,2422980,5
349999,"chr9","2488389_2488666_AluSz_SINE",83,2488666,5
350000,"chr9","2492022_2492352_AluSz_SINE",81,2492352,5
350009,"chr9","2552822_2553123_AluY_SINE",83,2553123,5
350013,"chr9","2573566_2573865_AluSz_SINE",83,2573865,6
350021,"chr9","2637659_2637968_AluY_SINE",84,2637968,6
350023,"chr9","2649386_2649677_AluSz_SINE",81,2649677,6
350024,"chr9","2669910_2670210_AluSx3_SINE",83,2670210,6
350033,"chr9","2694459_2694751_AluSz_SINE",81,2694751,6
350045,"chr9","2748042_2748353_AluY_SINE",80,2748353,6
350063,"chr9","2814214_2814510_AluSx_SINE",80,2814510,6
350064,"chr9","2821163_2821465_AluY_SINE",82,2821465,6
350065,"chr9","2825484_2825779_AluSg_SINE",80,2825779,6
350074,"chr9","2867771_2868071_AluSc_SINE",84,2868071,6
350075,"chr9","2870968_2871268_AluJr_SINE",90,2871268,6
350085,"chr9","2973076_2973405_AluSx_SINE",81,2973405,6
350089,"chr9","3017373_3017681_AluSz_SINE",82,3017681,6
350090,"chr9","3020804_3021052_AluY_SINE",86,3021052,6
350113,"chr9","3195018_3195323_AluY_SINE",83,3195323,7
350125,"chr9","3255971_3256269_AluY_SINE",86,3256269,7
350134,"chr9","3324680_3324994_AluSx1_SINE",82,3324994,7
350138,"chr9","3347038_3347336_AluSx_SINE",81,3347336,7
350142,"chr9","3363883_3364173_AluSc8_SINE",81,3364173,7
350143,"chr9","3365019_3365314_AluSc_SINE",81,3365314,7
350146,"chr9","3375679_3375972_AluSc8_SINE",82,3375972,7
350160,"chr9","3451263_3451542_AluJb_SINE",79,3451542,7
350162,"chr9","3456866_3457169_AluSc_SINE",75,3457169,7
350195,"chr9","3617317_3617621_AluSx3_SINE",84,3617621,8
350206,"chr9","3705757_3706058_AluY_SINE",82,3706058,8
350216,"chr9","3748395_3748700_AluSx_SINE",81,3748700,8
350217,"chr9","3753830_3754141_AluSx_SINE",81,3754141,8
350220,"chr9","3764551_3764839_AluSc_SINE",84,3764839,8
350227,"chr9","3849625_3849920_AluSx3_SINE",82,3849920,8
350228,"chr9","3851860_3852165_AluSx_SINE",83,3852165,8
350236,"chr9","3926222_3926529_AluY_SINE",81,3926529,8
350239,"chr9","3965183_3965489_AluSx_SINE",81,3965489,8
350240,"chr9","3966513_3966797_AluSx_SINE",80,3966797,8
350241,"chr9","3967222_3967530_AluSx_SINE",80,3967530,8
350243,"chr9","3987419_3987727_AluSq_SINE",81,3987727,8
350256,"chr9","4058702_4059011_AluY_SINE",84,4059011,8
350268,"chr9","4140796_4141099_AluSq_SINE",82,4141099,9
350275,"chr9","4194075_4194359_AluSx_SINE",83,4194359,9
350279,"chr9","4204933_4205193_AluSx_SINE",79,4205193,9
350302,"chr9","4354835_4355161_AluY_SINE",82,4355161,9
350304,"chr9","4368338_4368650_AluY_SINE",89,4368650,9
350306,"chr9","4373660_4373965_AluSg_SINE",81,4373965,9
350342,"chr9","4481201_4481477_AluSx_SINE",81,4481477,9
350356,"chr9","4505823_4506105_AluSx1_SINE",83,4506105,9
350361,"chr9","4522042_4522350_AluY_SINE",82,4522350,9
350363,"chr9","4528294_4528597_AluY_SINE",86,4528597,9
350364,"chr9","4539571_4539869_AluSg4_SINE",81,4539869,9
350379,"chr9","4594206_4594510_AluY_SINE",85,4594510,10
350381,"chr9","4612945_4613255_AluSz6_SINE",82,4613255,10
350382,"chr9","4613590_4613882_AluSz6_SINE",81,4613882,10
350388,"chr9","4628454_4628713_AluSx_SINE",81,4628713,10
350399,"chr9","4655536_4655850_AluSz_SINE",83,4655850,10
350420,"chr9","4708646_4708903_AluSc_SINE",81,4708903,10
350437,"chr9","4738761_4739072_AluSx3_SINE",82,4739072,10
350443,"chr9","4745251_4745568_AluSz_SINE",81,4745568,10
350445,"chr9","4749577_4749882_AluSx3_SINE",82,4749882,10
350447,"chr9","4754018_4754235_AluJb_SINE",81,4754235,10
350452,"chr9","4759622_4759894_AluSz_SINE",81,4759894,10
350455,"chr9","4762355_4762634_AluSc8_SINE",82,4762634,10
350475,"chr9","4795078_4795382_AluSx1_SINE",87,4795382,10
350482,"chr9","4809807_4810127_AluSz_SINE",81,4810127,10
350514,"chr9","4931012_4931314_AluSx3_SINE",82,4931314,10
350522,"chr9","4955193_4955498_AluY_SINE",85,4955498,10
350523,"chr9","4956493_4956789_AluSz_SINE",78,4956789,10
350524,"chr9","4960527_4960844_AluJr4_SINE",81,4960844,10
350527,"chr9","4974498_4974806_AluY_SINE",83,4974806,10
350544,"chr9","5057576_5057880_AluSx3_SINE",82,5057880,10
350547,"chr9","5067872_5068188_AluSc_SINE",81,5068188,10
350550,"chr9","5098697_5098994_AluY_SINE",83,5098994,11
350554,"chr9","5143663_5143958_AluSx1_SINE",81,5143958,11
350560,"chr9","5174939_5175239_AluY_SINE",83,5175239,11
350579,"chr9","5396278_5396594_AluSx_SINE",90,5396594,11
350581,"chr9","5403214_5403524_AluSq2_SINE",82,5403524,11
350598,"chr9","5527820_5528128_AluSx1_SINE",82,5528128,11
350610,"chr9","5579275_5579606_AluY_SINE",82,5579606,11
350628,"chr9","5622723_5623018_AluSc_SINE",81,5623018,12
350642,"chr9","5654003_5654218_AluJb_SINE",86,5654218,12
350667,"chr9","5754444_5754734_AluSz6_SINE",80,5754734,12
350668,"chr9","5755640_5755954_AluSx_SINE",81,5755954,12
350670,"chr9","5761104_5761413_AluSg4_SINE",81,5761413,12
350682,"chr9","5808736_5809018_AluJb_SINE",82,5809018,12
350684,"chr9","5816898_5817197_AluY_SINE",82,5817197,12
350703,"chr9","5871161_5871459_AluSx1_SINE",81,5871459,12
350707,"chr9","5879929_5880214_AluSz_SINE",82,5880214,12
350724,"chr9","5925943_5926215_AluSg_SINE",81,5926215,12
350730,"chr9","5940183_5940492_AluSg_SINE",82,5940492,12
350734,"chr9","5969541_5969845_AluSx1_SINE",83,5969845,12
350744,"chr9","5993034_5993336_AluSx_SINE",80,5993336,12
350745,"chr9","5994895_5995199_AluSp_SINE",82,5995199,12
350749,"chr9","6016908_6017220_AluSc_SINE",80,6017220,12
350750,"chr9","6017684_6017970_AluSc_SINE",81,6017970,12
350779,"chr9","6125759_6126050_AluSc_SINE",82,6126050,13
350798,"chr9","6236585_6236893_AluSz_SINE",83,6236893,13
350801,"chr9","6245781_6246092_AluY_SINE",83,6246092,13
350823,"chr9","6335262_6335576_AluY_SINE",86,6335576,13
350824,"chr9","6347211_6347508_AluY_SINE",83,6347508,13
350825,"chr9","6348265_6348554_AluY_SINE",82,6348554,13
350830,"chr9","6360504_6360789_AluSq2_SINE",80,6360789,13
350833,"chr9","6364064_6364358_AluSx1_SINE",76,6364358,13
350839,"chr9","6394472_6394773_AluSx1_SINE",81,6394773,13
350842,"chr9","6402175_6402475_AluY_SINE",86,6402475,13
350843,"chr9","6403024_6403336_AluSz_SINE",81,6403336,13
350844,"chr9","6405803_6406125_AluSz_SINE",79,6406125,13
350848,"chr9","6411375_6411679_AluSx1_SINE",83,6411679,13
350854,"chr9","6423663_6423968_AluSg4_SINE",82,6423968,13
350856,"chr9","6427404_6427696_AluSx_SINE",79,6427696,13
350858,"chr9","6428881_6429180_AluSx1_SINE",81,6429180,13
350870,"chr9","6444605_6444901_AluSq2_SINE",81,6444901,13
350874,"chr9","6446568_6446866_AluSz_SINE",74,6446866,13
350875,"chr9","6446896_6447188_AluY_SINE",83,6447188,13
350881,"chr9","6461400_6461670_AluSz_SINE",81,6461670,13
