"X","V1","V2","V3","End","Interval"
65288,"chr2","13949_14240_AluY_SINE",79,14240,1
65290,"chr2","37150_37432_AluSp_SINE",80,37432,1
65301,"chr2","107310_107600_AluSx_SINE",81,107600,1
65303,"chr2","116293_116594_AluSx3_SINE",81,116594,1
65325,"chr2","379845_380141_AluSz6_SINE",81,380141,1
65326,"chr2","394749_395056_AluSz_SINE",81,395056,1
65333,"chr2","513555_513878_AluSx_SINE",83,513878,1
65353,"chr2","807991_808282_AluSc_SINE",81,808282,2
65393,"chr2","1187199_1187489_AluSc8_SINE",82,1187489,3
65396,"chr2","1236078_1236369_AluSx1_SINE",79,1236369,3
65401,"chr2","1294089_1294384_AluSz_SINE",81,1294384,3
65417,"chr2","1463707_1464007_AluSz_SINE",81,1464007,3
65422,"chr2","1494662_1494958_AluSx3_SINE",82,1494958,3
65424,"chr2","1504456_1504760_AluSg7_SINE",88,1504760,3
65426,"chr2","1515809_1516026_AluY_SINE",87,1516026,3
65427,"chr2","1552035_1552324_AluY_SINE",86,1552324,4
65429,"chr2","1562041_1562337_AluY_SINE",83,1562337,4
65433,"chr2","1630512_1630734_AluY_SINE",83,1630734,4
65434,"chr2","1632119_1632424_AluSq_SINE",82,1632424,4
65454,"chr2","1772659_1772942_AluY_SINE",83,1772942,4
65458,"chr2","1790494_1790802_AluSx3_SINE",81,1790802,4
65459,"chr2","1801052_1801291_AluY_SINE",79,1801291,4
65460,"chr2","1807881_1808193_AluSq2_SINE",82,1808193,4
65466,"chr2","1841669_1841985_AluSx_SINE",83,1841985,4
65472,"chr2","1893841_1894143_AluSz_SINE",82,1894143,4
65476,"chr2","1908134_1908442_AluSz_SINE",83,1908442,4
65479,"chr2","1917747_1918057_AluSg_SINE",81,1918057,4
65492,"chr2","2033856_2034153_AluSc8_SINE",82,2034153,4
65494,"chr2","2041245_2041586_AluSx_SINE",81,2041586,4
65503,"chr2","2125248_2125549_AluSg_SINE",81,2125549,5
65504,"chr2","2128067_2128367_AluSx_SINE",81,2128367,5
65506,"chr2","2135677_2135978_AluSc5_SINE",80,2135978,5
65514,"chr2","2193946_2194187_AluJb_SINE",79,2194187,5
65516,"chr2","2202348_2202630_AluSg_SINE",82,2202630,5
65519,"chr2","2209742_2210049_AluSx_SINE",76,2210049,5
65524,"chr2","2243787_2244086_AluSq2_SINE",81,2244086,5
65532,"chr2","2302615_2302923_AluSc8_SINE",82,2302923,5
65541,"chr2","2401610_2401906_AluSx_SINE",81,2401906,5
65547,"chr2","2437743_2438040_AluSz_SINE",81,2438040,5
65554,"chr2","2538255_2538564_AluSx_SINE",82,2538564,5
65574,"chr2","2714523_2714817_AluSx_SINE",81,2714817,6
65577,"chr2","2790380_2790686_AluSz_SINE",81,2790686,6
65584,"chr2","2901300_2901599_AluSz_SINE",81,2901599,6
65586,"chr2","2912389_2912671_AluSx1_SINE",81,2912671,6
65587,"chr2","2915228_2915499_AluSc_SINE",81,2915499,6
65602,"chr2","3067563_3067869_AluY_SINE",82,3067869,7
65610,"chr2","3169555_3169861_AluY_SINE",82,3169861,7
65621,"chr2","3268455_3268755_AluSg_SINE",80,3268755,7
65643,"chr2","3398111_3398407_AluSc8_SINE",81,3398407,7
65652,"chr2","3421531_3421830_AluSx1_SINE",81,3421830,7
65662,"chr2","3498319_3498619_AluY_SINE",82,3498619,7
65664,"chr2","3503592_3503858_AluSx_SINE",81,3503858,7
65666,"chr2","3506221_3506519_AluSp_SINE",79,3506519,7
65692,"chr2","3613784_3614076_AluSq2_SINE",81,3614076,8
65706,"chr2","3655027_3655338_AluSq2_SINE",82,3655338,8
65709,"chr2","3669486_3669781_AluSg_SINE",73,3669781,8
65727,"chr2","3791375_3791573_AluSx1_SINE",82,3791573,8
65732,"chr2","3830068_3830368_AluY_SINE",82,3830368,8
65743,"chr2","3925626_3925935_AluJr_SINE",87,3925935,8
65746,"chr2","3965936_3966242_AluSc_SINE",81,3966242,8
65767,"chr2","4226876_4227171_AluYc_SINE",82,4227171,9
65772,"chr2","4250759_4251031_AluY_SINE",81,4251031,9
65775,"chr2","4282921_4283226_AluSx1_SINE",77,4283226,9
65778,"chr2","4314022_4314313_AluSx1_SINE",82,4314313,9
65790,"chr2","4398386_4398692_AluY_SINE",83,4398692,9
65799,"chr2","4457346_4457656_AluSc_SINE",81,4457656,9
65804,"chr2","4492541_4492842_AluSq10_SINE",82,4492842,9
65805,"chr2","4508483_4508784_AluY_SINE",80,4508784,9
65813,"chr2","4606289_4606587_AluSx1_SINE",80,4606587,9
65817,"chr2","4646431_4646740_AluSc_SINE",81,4646740,10
65818,"chr2","4649818_4650133_AluSp_SINE",81,4650133,10
65822,"chr2","4668127_4668437_AluY_SINE",83,4668437,10
65827,"chr2","4724606_4724906_AluSq2_SINE",80,4724906,10
65828,"chr2","4730386_4730670_AluSx1_SINE",81,4730670,10
65830,"chr2","4747205_4747504_AluSq2_SINE",82,4747504,10
65833,"chr2","4766239_4766512_AluY_SINE",82,4766512,10
65835,"chr2","4772349_4772658_AluY_SINE",83,4772658,10
65849,"chr2","4856679_4856971_AluSq2_SINE",80,4856971,10
65857,"chr2","4947074_4947384_AluY_SINE",82,4947384,10
65866,"chr2","5002497_5002789_AluSg_SINE",81,5002789,10
65868,"chr2","5127819_5128111_AluY_SINE",84,5128111,11
65869,"chr2","5128510_5128745_AluSx1_SINE",81,5128745,11
65873,"chr2","5213745_5214053_AluY_SINE",82,5214053,11
65874,"chr2","5222264_5222593_AluSx_SINE",76,5222593,11
65885,"chr2","5333435_5333778_AluSx_SINE",81,5333778,11
65886,"chr2","5346746_5347043_AluSg_SINE",81,5347043,11
65890,"chr2","5365282_5365511_AluSx_SINE",83,5365511,11
65892,"chr2","5374282_5374571_AluSg_SINE",81,5374571,11
65898,"chr2","5443163_5443462_AluSz_SINE",83,5443462,11
65903,"chr2","5480795_5481104_AluY_SINE",83,5481104,11
65917,"chr2","5566043_5566342_AluY_SINE",82,5566342,11
65935,"chr2","5662146_5662439_AluSx_SINE",81,5662439,12
65941,"chr2","5673672_5673959_AluSx_SINE",80,5673959,12
65942,"chr2","5676322_5676640_AluSx_SINE",84,5676640,12
65943,"chr2","5690538_5690836_AluSg7_SINE",81,5690836,12
65947,"chr2","5710100_5710393_AluY_SINE",81,5710393,12
65950,"chr2","5715463_5715761_AluSz_SINE",82,5715761,12
65959,"chr2","5778697_5779004_AluY_SINE",83,5779004,12
65960,"chr2","5779519_5779827_AluSc_SINE",81,5779827,12
65966,"chr2","5855642_5855905_AluSq2_SINE",83,5855905,12
65968,"chr2","5857809_5858065_AluSx_SINE",81,5858065,12
65971,"chr2","5898171_5898457_AluSq_SINE",77,5898457,12
65974,"chr2","5919691_5919989_AluSc5_SINE",79,5919989,12
65980,"chr2","5946689_5946993_AluSx1_SINE",81,5946993,12
65985,"chr2","5973940_5974248_AluSq2_SINE",83,5974248,12
65987,"chr2","5980547_5980835_AluSx_SINE",82,5980835,12
65996,"chr2","6076421_6076650_AluSq4_SINE",81,6076650,12
66000,"chr2","6154853_6155124_AluSx_SINE",83,6155124,13
66005,"chr2","6225796_6226115_AluY_SINE",81,6226115,13
66006,"chr2","6240038_6240333_AluSc_SINE",83,6240333,13
66008,"chr2","6240819_6241039_AluY_SINE",82,6241039,13
66014,"chr2","6291621_6291887_AluJb_SINE",84,6291887,13
66020,"chr2","6327820_6328130_AluSg_SINE",82,6328130,13
66031,"chr2","6400176_6400448_AluJb_SINE",81,6400448,13
66033,"chr2","6417958_6418270_AluY_SINE",85,6418270,13
66034,"chr2","6419235_6419544_AluSc8_SINE",81,6419544,13
66035,"chr2","6429369_6429689_AluSx_SINE",80,6429689,13
66047,"chr2","6502135_6502430_AluSg_SINE",71,6502430,13
66054,"chr2","6540982_6541294_AluSq2_SINE",81,6541294,13
66057,"chr2","6560517_6560823_AluSc8_SINE",82,6560823,13
66071,"chr2","6662638_6662920_AluSx3_SINE",83,6662920,14
66078,"chr2","6802396_6802709_AluY_SINE",84,6802709,14
66079,"chr2","6813623_6813922_AluSc8_SINE",82,6813922,14
66090,"chr2","6903604_6903910_AluY_SINE",83,6903910,14
66095,"chr2","6931304_6931525_AluSx1_SINE",81,6931525,14
66103,"chr2","7031616_7031940_AluY_SINE",82,7031940,14
66106,"chr2","7044640_7044950_AluSg_SINE",81,7044950,14
66115,"chr2","7125804_7126104_AluY_SINE",84,7126104,14
66121,"chr2","7206210_7206517_AluY_SINE",82,7206517,15
66127,"chr2","7250955_7251271_AluSc8_SINE",82,7251271,15
66139,"chr2","7352269_7352588_AluJb_SINE",98,7352588,15
66146,"chr2","7384514_7384811_AluSx_SINE",81,7384811,15
66158,"chr2","7430775_7431072_AluSg_SINE",81,7431072,15
66188,"chr2","7710804_7711098_AluSg_SINE",81,7711098,16
66194,"chr2","7802772_7803035_AluSc_SINE",81,7803035,16
66209,"chr2","7950412_7950717_AluSq2_SINE",82,7950717,16
66214,"chr2","7980697_7981011_AluY_SINE",82,7981011,16
66217,"chr2","7994965_7995266_AluY_SINE",82,7995266,16
66232,"chr2","8209140_8209441_AluY_SINE",82,8209441,17
66243,"chr2","8264049_8264366_AluYb8_SINE",82,8264366,17
66256,"chr2","8395953_8396256_AluSx1_SINE",81,8396256,17
66260,"chr2","8420259_8420556_AluSq2_SINE",82,8420556,17
66281,"chr2","8559622_8559922_AluSx1_SINE",81,8559922,17
66282,"chr2","8568453_8568747_AluY_SINE",82,8568747,17
66288,"chr2","8627135_8627417_AluY_SINE",84,8627417,17
66299,"chr2","8725650_8725947_AluY_SINE",89,8725947,18
66303,"chr2","8753399_8753701_AluSq2_SINE",83,8753701,18
66318,"chr2","8853711_8854015_AluSx_SINE",81,8854015,18
66328,"chr2","8897986_8898292_AluSq_SINE",81,8898292,18
66331,"chr2","8912323_8912621_AluSx1_SINE",81,8912621,18
66332,"chr2","8913599_8913901_AluSx_SINE",80,8913901,18
66339,"chr2","8929413_8929719_AluY_SINE",83,8929719,18
66351,"chr2","8965220_8965520_AluSx3_SINE",82,8965520,18
66355,"chr2","8980007_8980307_AluY_SINE",82,8980307,18
66368,"chr2","9044433_9044740_AluJb_SINE",80,9044740,18
66379,"chr2","9103089_9103378_AluJb_SINE",82,9103378,18
66386,"chr2","9167473_9167778_AluSq2_SINE",81,9167778,18
66388,"chr2","9169577_9169841_AluSz_SINE",84,9169841,18
66391,"chr2","9175603_9175899_AluY_SINE",83,9175899,18
66395,"chr2","9192334_9192603_AluJb_SINE",81,9192603,18
66397,"chr2","9202081_9202396_AluSx_SINE",81,9202396,19
66404,"chr2","9225332_9225585_AluJb_SINE",88,9225585,19
66408,"chr2","9229853_9230159_AluSg4_SINE",81,9230159,19
66414,"chr2","9251595_9251849_AluSx_SINE",72,9251849,19
66424,"chr2","9269097_9269389_AluSz_SINE",81,9269389,19
66426,"chr2","9272396_9272702_AluSx1_SINE",73,9272702,19
66440,"chr2","9302662_9302971_AluY_SINE",82,9302971,19
66441,"chr2","9303057_9303363_AluSx1_SINE",81,9303363,19
66444,"chr2","9306162_9306467_AluSx4_SINE",84,9306467,19
66464,"chr2","9343536_9343846_AluY_SINE",82,9343846,19
66466,"chr2","9349693_9349997_AluSq2_SINE",80,9349997,19
66468,"chr2","9354354_9354667_AluSx1_SINE",81,9354667,19
66484,"chr2","9407743_9408054_AluSz6_SINE",81,9408054,19
66486,"chr2","9416659_9416962_AluSx1_SINE",83,9416962,19
66488,"chr2","9418388_9418670_AluSx_SINE",81,9418670,19
66498,"chr2","9452985_9453204_AluSx_SINE",86,9453204,19
66510,"chr2","9507156_9507461_AluSx_SINE",83,9507461,19
66514,"chr2","9519884_9520140_AluSc_SINE",81,9520140,19
66515,"chr2","9520314_9520626_AluSz_SINE",81,9520626,19
66524,"chr2","9534288_9534592_AluY_SINE",82,9534592,19
66526,"chr2","9535724_9536035_AluY_SINE",82,9536035,19
66539,"chr2","9561544_9561833_AluY_SINE",82,9561833,19
66545,"chr2","9576620_9576903_AluSg7_SINE",81,9576903,19
66558,"chr2","9589588_9589888_AluJb_SINE",81,9589888,19
66560,"chr2","9591845_9592144_AluY_SINE",82,9592144,19
