"X","V1","V2","V3","End","Interval"
237458,"chr6","228516_228798_AluSx1_SINE",81,228798,1
237460,"chr6","234197_234479_AluSg_SINE",83,234479,1
237486,"chr6","368629_368919_AluSc5_SINE",81,368919,1
237499,"chr6","478457_478759_AluSg_SINE",81,478759,1
237511,"chr6","581011_581312_AluSz_SINE",82,581312,1
237514,"chr6","589830_590131_AluY_SINE",83,590131,1
237516,"chr6","597181_597479_AluSg_SINE",81,597479,1
237522,"chr6","638651_638951_AluSg_SINE",80,638951,1
237534,"chr6","696800_697106_AluSc8_SINE",82,697106,2
237543,"chr6","759124_759434_AluY_SINE",90,759434,2
237551,"chr6","791515_791817_AluSp_SINE",82,791817,2
237567,"chr6","899903_900181_AluSq_SINE",80,900181,2
237571,"chr6","915910_916217_AluSg_SINE",81,916217,2
237572,"chr6","956678_956966_AluSc_SINE",81,956966,2
237575,"chr6","977189_977497_AluY_SINE",82,977497,2
237583,"chr6","1034561_1034871_AluSx1_SINE",81,1034871,2
237585,"chr6","1046812_1047119_AluSc_SINE",81,1047119,2
237591,"chr6","1076347_1076649_AluSx1_SINE",80,1076649,2
237597,"chr6","1094284_1094588_AluSx1_SINE",81,1094588,2
237605,"chr6","1179416_1179702_AluSg4_SINE",81,1179702,3
237609,"chr6","1233633_1233912_AluSx_SINE",82,1233912,3
237612,"chr6","1253264_1253576_AluSc8_SINE",84,1253576,3
237640,"chr6","1397573_1397797_AluJr_SINE",80,1397797,3
237652,"chr6","1444610_1444879_AluSz_SINE",81,1444879,3
237655,"chr6","1455153_1455442_AluSx_SINE",81,1455442,3
237663,"chr6","1488963_1489258_AluSx_SINE",81,1489258,3
237673,"chr6","1539754_1539963_AluSc8_SINE",81,1539963,3
237680,"chr6","1555899_1556202_AluSp_SINE",80,1556202,3
237682,"chr6","1559132_1559416_AluSx_SINE",81,1559416,3
237693,"chr6","1642385_1642702_AluSz_SINE",83,1642702,3
237696,"chr6","1652324_1652615_AluSq2_SINE",81,1652615,3
237699,"chr6","1655755_1656037_AluSx1_SINE",82,1656037,3
237705,"chr6","1675804_1676100_AluY_SINE",83,1676100,4
237708,"chr6","1723563_1723820_AluY_SINE",85,1723820,4
237710,"chr6","1740508_1740805_AluSz_SINE",81,1740805,4
237711,"chr6","1742157_1742453_AluSg_SINE",81,1742453,4
237713,"chr6","1749539_1749852_AluSz6_SINE",86,1749852,4
237726,"chr6","1836072_1836400_AluY_SINE",82,1836400,4
237732,"chr6","1878266_1878572_AluY_SINE",84,1878572,4
237735,"chr6","1893415_1893719_AluSx1_SINE",79,1893719,4
237736,"chr6","1914408_1914730_AluY_SINE",82,1914730,4
237739,"chr6","1932768_1933068_AluY_SINE",83,1933068,4
237742,"chr6","1963098_1963408_AluSg_SINE",81,1963408,4
237765,"chr6","2105136_2105442_AluY_SINE",82,2105442,4
237766,"chr6","2126863_2127163_AluSx_SINE",81,2127163,4
237775,"chr6","2161252_2161542_AluSc8_SINE",80,2161542,4
237822,"chr6","2345558_2345874_AluSq_SINE",81,2345874,5
237829,"chr6","2364399_2364709_AluSx1_SINE",81,2364709,5
237837,"chr6","2424443_2424740_AluSz_SINE",82,2424740,5
237857,"chr6","2526383_2526685_AluY_SINE",84,2526685,5
237861,"chr6","2552482_2552781_AluSz_SINE",83,2552781,5
237862,"chr6","2553601_2553890_AluSx3_SINE",82,2553890,5
237867,"chr6","2572745_2573027_AluSq_SINE",80,2573027,5
237873,"chr6","2602425_2602727_AluSx1_SINE",81,2602727,5
237876,"chr6","2637950_2638240_AluSc5_SINE",81,2638240,5
237886,"chr6","2676044_2676354_AluSx3_SINE",82,2676354,6
237887,"chr6","2678945_2679235_AluSc_SINE",81,2679235,6
237890,"chr6","2691057_2691363_AluY_SINE",84,2691363,6
237899,"chr6","2724123_2724410_AluSz_SINE",82,2724410,6
237901,"chr6","2726839_2727143_AluSq_SINE",81,2727143,6
237909,"chr6","2787136_2787432_AluSx_SINE",81,2787432,6
237913,"chr6","2795135_2795409_AluSg_SINE",81,2795409,6
237914,"chr6","2799305_2799615_AluSx1_SINE",81,2799615,6
237921,"chr6","2828357_2828665_AluSg_SINE",81,2828665,6
237934,"chr6","2883087_2883397_AluSg_SINE",81,2883397,6
237941,"chr6","2915824_2916119_AluSz_SINE",81,2916119,6
237947,"chr6","2930815_2931124_AluSx_SINE",81,2931124,6
237952,"chr6","2943959_2944272_AluSz6_SINE",83,2944272,6
237964,"chr6","2973413_2973713_AluSx3_SINE",79,2973713,6
237999,"chr6","3050821_3051128_AluSz_SINE",81,3051128,6
238039,"chr6","3138259_3138551_AluSc_SINE",82,3138551,6
238049,"chr6","3159361_3159665_AluY_SINE",83,3159665,6
238066,"chr6","3214703_3214999_AluSx1_SINE",81,3214999,7
238072,"chr6","3235450_3235754_AluSc_SINE",81,3235754,7
238083,"chr6","3249087_3249388_AluSq_SINE",70,3249388,7
238090,"chr6","3286334_3286633_AluSx3_SINE",85,3286633,7
238103,"chr6","3365270_3365583_AluSx_SINE",84,3365583,7
238109,"chr6","3400118_3400411_AluSq2_SINE",80,3400411,7
238121,"chr6","3447813_3448121_AluY_SINE",82,3448121,7
238124,"chr6","3450541_3450838_AluSg_SINE",81,3450838,7
238132,"chr6","3474480_3474785_AluSq_SINE",81,3474785,7
238137,"chr6","3485613_3485907_AluSx_SINE",81,3485907,7
238139,"chr6","3493272_3493556_AluSz6_SINE",81,3493556,7
238156,"chr6","3576573_3576854_AluSq2_SINE",81,3576854,7
238162,"chr6","3629990_3630290_AluY_SINE",88,3630290,7
238179,"chr6","3744921_3745226_AluSz_SINE",83,3745226,8
238181,"chr6","3755435_3755734_AluSx1_SINE",83,3755734,8
238183,"chr6","3761191_3761414_AluSx1_SINE",81,3761414,8
238194,"chr6","3800832_3801112_AluSc8_SINE",82,3801112,8
238195,"chr6","3802637_3802932_AluY_SINE",82,3802932,8
238206,"chr6","3822810_3823101_AluSq2_SINE",81,3823101,8
238211,"chr6","3838795_3839094_AluSc8_SINE",80,3839094,8
238212,"chr6","3840227_3840526_AluY_SINE",83,3840526,8
238237,"chr6","3932456_3932736_AluSz_SINE",81,3932736,8
238242,"chr6","3943170_3943462_AluSc_SINE",81,3943462,8
238253,"chr6","3972707_3973015_AluSx1_SINE",78,3973015,8
238263,"chr6","4002108_4002329_AluY_SINE",82,4002329,8
238301,"chr6","4083773_4084083_AluSx_SINE",83,4084083,8
238304,"chr6","4088551_4088851_AluY_SINE",83,4088851,8
238318,"chr6","4113212_4113514_AluSz6_SINE",83,4113514,8
238319,"chr6","4116304_4116596_AluSz_SINE",81,4116596,8
238337,"chr6","4167004_4167300_AluSc_SINE",81,4167300,8
238351,"chr6","4245292_4245601_AluY_SINE",87,4245601,9
238352,"chr6","4246121_4246417_AluSx_SINE",81,4246417,9
238356,"chr6","4259266_4259557_AluSq_SINE",76,4259557,9
238362,"chr6","4289297_4289614_AluSq2_SINE",81,4289614,9
238365,"chr6","4308940_4309248_AluSg4_SINE",80,4309248,9
